::1 - - [07/Aug/2023:12:47:16 +0000] "POST /user HTTP/1.1" 404 144 "-" "PostmanRuntime/7.32.3"
::1 - - [14/Aug/2023:11:33:42 +0000] "GET /users HTTP/1.1" 200 1400 "-" "PostmanRuntime/7.32.3"
::1 - - [14/Aug/2023:11:37:27 +0000] "GET /products HTTP/1.1" 200 1377 "-" "PostmanRuntime/7.32.3"
::1 - - [14/Aug/2023:11:38:06 +0000] "POST /users HTTP/1.1" 201 - "-" "PostmanRuntime/7.32.3"
::1 - - [14/Aug/2023:11:38:12 +0000] "GET /users HTTP/1.1" 200 1400 "-" "PostmanRuntime/7.32.3"
::1 - - [14/Aug/2023:11:38:22 +0000] "GET /products HTTP/1.1" 200 1377 "-" "PostmanRuntime/7.32.3"
::1 - - [14/Aug/2023:11:42:57 +0000] "POST /products?sku=VS0021&name=qu%E1%BA%A7n%20%C4%91%C3%B9i%20hoa&category=2&description=M%E1%BB%95%20t%E1%BA%A3%20s%E1%BA%A3n%20ph%E1%BA%A9m&unit_price=101000&image HTTP/1.1" 500 1404 "-" "PostmanRuntime/7.32.3"
::1 - - [14/Aug/2023:11:50:53 +0000] "GET /users HTTP/1.1" 200 1400 "-" "PostmanRuntime/7.32.3"
::1 - - [14/Aug/2023:11:52:08 +0000] "GET /users HTTP/1.1" 200 1400 "-" "PostmanRuntime/7.32.3"
::1 - - [14/Aug/2023:11:52:19 +0000] "GET /users HTTP/1.1" 200 1400 "-" "PostmanRuntime/7.32.3"
::1 - - [14/Aug/2023:11:52:26 +0000] "POST /users HTTP/1.1" 201 - "-" "PostmanRuntime/7.32.3"
::1 - - [14/Aug/2023:11:54:45 +0000] "POST /login HTTP/1.1" 404 145 "-" "PostmanRuntime/7.32.3"
::1 - - [14/Aug/2023:11:54:51 +0000] "GET /login HTTP/1.1" 404 144 "-" "PostmanRuntime/7.32.3"
::1 - - [14/Aug/2023:12:13:50 +0000] "POST /login HTTP/1.1" 404 145 "-" "PostmanRuntime/7.32.3"
::1 - - [14/Aug/2023:12:14:04 +0000] "GET /lusers HTTP/1.1" 404 145 "-" "PostmanRuntime/7.32.3"
::1 - - [14/Aug/2023:12:14:12 +0000] "GET /users HTTP/1.1" 200 1400 "-" "PostmanRuntime/7.32.3"
::1 - - [14/Aug/2023:12:14:20 +0000] "POST /users HTTP/1.1" 201 - "-" "PostmanRuntime/7.32.3"
::1 - - [14/Aug/2023:12:20:51 +0000] "POST /users HTTP/1.1" 201 - "-" "PostmanRuntime/7.32.3"
::1 - - [14/Aug/2023:12:22:49 +0000] "POST /users HTTP/1.1" 201 - "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:11:28:28 +0000] "GET /users HTTP/1.1" 500 72 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:11:29:31 +0000] "GET /users HTTP/1.1" 500 78 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:11:30:53 +0000] "GET /users HTTP/1.1" 200 1230 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:11:35:37 +0000] "POST /users HTTP/1.1" 500 1235 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:11:41:07 +0000] "POST /users HTTP/1.1" 500 1235 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:11:43:02 +0000] "POST /users HTTP/1.1" 500 1235 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:11:45:02 +0000] "POST /users HTTP/1.1" 401 37 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:11:45:59 +0000] "POST /users HTTP/1.1" 401 37 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:11:47:54 +0000] "POST /users HTTP/1.1" 401 37 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:11:55:14 +0000] "POST /login HTTP/1.1" 500 222 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:11:56:24 +0000] "POST /login HTTP/1.1" 500 222 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:11:59:12 +0000] "POST /login HTTP/1.1" 500 225 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:11:59:25 +0000] "POST /login HTTP/1.1" 500 222 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:12:02:17 +0000] "POST /login HTTP/1.1" 401 26 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:12:05:17 +0000] "POST /login HTTP/1.1" 401 26 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:12:11:28 +0000] "POST /login HTTP/1.1" 401 26 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:12:12:22 +0000] "POST /login HTTP/1.1" 401 26 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:12:14:50 +0000] "POST /login HTTP/1.1" 401 26 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:12:14:56 +0000] "POST /users HTTP/1.1" 401 37 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:12:15:06 +0000] "POST /login HTTP/1.1" 401 26 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:13:09 +0000] "POST /login HTTP/1.1" 401 26 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:18:39 +0000] "POST /login HTTP/1.1" 200 142 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:19:28 +0000] "POST /login HTTP/1.1" 200 142 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:19:32 +0000] "GET /login HTTP/1.1" 500 74 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:21:26 +0000] "GET /login HTTP/1.1" 500 74 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:22:09 +0000] "GET /login HTTP/1.1" 401 37 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:22:36 +0000] "GET /login HTTP/1.1" 401 37 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:26:19 +0000] "GET /users HTTP/1.1" 401 37 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:26:32 +0000] "GET /login HTTP/1.1" 401 37 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:26:35 +0000] "POST /login HTTP/1.1" 200 142 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:27:06 +0000] "GET /users HTTP/1.1" 200 1230 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:30:17 +0000] "GET /users HTTP/1.1" 200 1230 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:30:21 +0000] "POST /users HTTP/1.1" 500 511 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:30:33 +0000] "POST /users HTTP/1.1" 500 511 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:32:56 +0000] "POST /users HTTP/1.1" 500 511 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:33:00 +0000] "GET /users HTTP/1.1" 200 1230 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:33:08 +0000] "POST /users HTTP/1.1" 500 511 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:33:55 +0000] "POST /users HTTP/1.1" 201 - "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:34:48 +0000] "DELETE /users/16 HTTP/1.1" 500 1388 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:36:12 +0000] "DELETE /users/16 HTTP/1.1" 500 1402 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:50:48 +0000] "GET /users HTTP/1.1" 200 1230 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:51:10 +0000] "GET /users/5 HTTP/1.1" 500 1393 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:51:57 +0000] "GET /users/5 HTTP/1.1" 500 178 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:55:24 +0000] "GET /users/5 HTTP/1.1" 500 178 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:55:48 +0000] "GET /users/6 HTTP/1.1" 500 178 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:55:52 +0000] "GET /users HTTP/1.1" 200 1230 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:13:56:01 +0000] "GET /users/6 HTTP/1.1" 500 178 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:14:04:12 +0000] "GET /users/6 HTTP/1.1" 500 178 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:14:06:51 +0000] "GET /users/6 HTTP/1.1" 500 178 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:14:15:48 +0000] "GET /users/6 HTTP/1.1" 500 178 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:14:17:44 +0000] "GET /users/6 HTTP/1.1" 200 233 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:14:20:39 +0000] "DELETE /users/6 HTTP/1.1" 500 26 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:14:20:49 +0000] "GET /users/ HTTP/1.1" 200 1236 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:14:22:18 +0000] "PUT /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:14:24:10 +0000] "PUT /users/2 HTTP/1.1" 500 2 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:14:24:48 +0000] "PUT /users/2 HTTP/1.1" 500 2 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:14:26:14 +0000] "PUT /users/2 HTTP/1.1" 500 2 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:14:27:12 +0000] "PUT /users/2 HTTP/1.1" 500 2 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:14:31:07 +0000] "GET /users HTTP/1.1" 200 1236 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:14:35:26 +0000] "PUT /users/18 HTTP/1.1" 500 2 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:14:35:45 +0000] "PUT /users/18 HTTP/1.1" 500 2 "-" "PostmanRuntime/7.32.3"
::1 - - [16/Aug/2023:14:37:36 +0000] "PUT /users/18 HTTP/1.1" 500 2 "-" "PostmanRuntime/7.32.3"
::1 - - [17/Aug/2023:14:24:08 +0000] "GET /users/18 HTTP/1.1" 200 254 "-" "PostmanRuntime/7.32.3"
::1 - - [17/Aug/2023:14:24:51 +0000] "POST /users/18 HTTP/1.1" 404 148 "-" "PostmanRuntime/7.32.3"
::1 - - [17/Aug/2023:14:24:57 +0000] "POST /users HTTP/1.1" 201 - "-" "PostmanRuntime/7.32.3"
::1 - - [17/Aug/2023:14:25:03 +0000] "GET /users HTTP/1.1" 200 1236 "-" "PostmanRuntime/7.32.3"
::1 - - [17/Aug/2023:14:26:02 +0000] "DELETE /users/13 HTTP/1.1" 204 - "-" "PostmanRuntime/7.32.3"
::1 - - [17/Aug/2023:14:32:56 +0000] "POST /products HTTP/1.1" 401 37 "-" "PostmanRuntime/7.32.3"
::1 - - [18/Aug/2023:11:40:25 +0000] "PUT /users/13 HTTP/1.1" 500 2 "-" "PostmanRuntime/7.32.3"
::1 - - [18/Aug/2023:11:42:02 +0000] "PUT /users/13 HTTP/1.1" 500 2 "-" "PostmanRuntime/7.32.3"
::1 - - [18/Aug/2023:11:43:02 +0000] "PUT /users/13 HTTP/1.1" 200 - "-" "PostmanRuntime/7.32.3"
::1 - - [18/Aug/2023:11:49:16 +0000] "GET /auth HTTP/1.1" 401 37 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:11:50:22 +0000] "POST /login HTTP/1.1" 200 142 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:11:50:22 +0000] "GET /auth HTTP/1.1" 401 37 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:11:53:39 +0000] "POST /login HTTP/1.1" 401 28 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:13:42:54 +0000] "POST /login HTTP/1.1" 200 142 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:13:43:33 +0000] "POST /login HTTP/1.1" 200 142 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:13:43:34 +0000] "POST /login HTTP/1.1" 200 142 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:13:44:13 +0000] "POST /login HTTP/1.1" 200 142 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:13:44:13 +0000] "GET /auth HTTP/1.1" 500 1401 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:13:44:20 +0000] "GET /auth HTTP/1.1" 500 1401 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:13:44:48 +0000] "GET /users?page=1&limit=5 HTTP/1.1" 200 1236 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:13:45:00 +0000] "GET /auth HTTP/1.1" 500 1401 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:13:47:12 +0000] "POST /logout HTTP/1.1" 200 2 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:13:47:52 +0000] "POST /login HTTP/1.1" 200 142 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:13:47:52 +0000] "GET /auth HTTP/1.1" 500 1401 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:13:49:11 +0000] "GET /auth HTTP/1.1" 500 1401 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:13:50:30 +0000] "GET /auth HTTP/1.1" 500 1401 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:13:52:56 +0000] "GET /auth HTTP/1.1" 500 1422 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:13:54:26 +0000] "GET /auth HTTP/1.1" 200 221 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:13:54:37 +0000] "GET /users?page=1&limit=5 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:13:54:43 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:06:53 +0000] "POST /logout HTTP/1.1" 200 2 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:08:13 +0000] "POST /login HTTP/1.1" 200 142 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:08:13 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:08:48 +0000] "POST /logout HTTP/1.1" 200 2 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:08:56 +0000] "POST /login HTTP/1.1" 200 142 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:08:56 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:11:28 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:11:30 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:16:41 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:17:48 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:17:52 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:18:56 +0000] "POST /logout HTTP/1.1" 200 2 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:19:07 +0000] "POST /login HTTP/1.1" 401 28 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:19:43 +0000] "POST /login HTTP/1.1" 200 142 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:19:44 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:22:22 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:31:15 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:32:11 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:33:40 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:49:43 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:14:49:58 +0000] "GET /users?page=1&limit=5 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:15:27:40 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:15:27:40 +0000] "GET /users?page=1&limit=5 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:15:27:41 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:15:27:41 +0000] "GET /users?page=1&limit=5 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:15:27:54 +0000] "GET /auth HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
::1 - - [18/Aug/2023:15:27:56 +0000] "GET /users?page=1&limit=5 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36"
